user_id,timestamp,ap
U0045,13589,AP001
U0045,14225,AP004
U0045,14499,AP003
U0045,15129,AP004
U0045,15906,AP003
U0045,16039,AP003
U0045,16686,OFF
U0045,17149,AP001
U0045,17437,AP020
U0045,18277,AP005
U0045,19099,AP009
U0045,19356,AP001
U0045,19670,AP001
U0045,20210,AP010
U0045,20925,AP000
U0045,21399,OFF
U0045,22257,AP000
U0045,22964,AP000
U0045,23844,AP001
U0045,24011,AP005
U0045,24255,AP011
U0045,24887,AP001
U0045,25228,AP001
U0045,25664,AP005
U0045,26185,AP004
U0045,26872,AP005
U0045,27313,AP002
U0045,28207,AP000
U0045,28421,OFF
U0045,29007,AP001
U0045,29787,AP000
U0045,30018,AP027
U0045,30540,AP006
U0045,30920,OFF
U0045,31290,AP000
U0045,31392,AP001
U0045,31529,AP009
U0045,32047,AP001
U0045,32401,AP003
U0045,32596,AP008
U0045,33150,AP004
U0045,33763,AP000
U0045,34490,AP000
U0045,35045,AP029
U0045,35671,AP005
U0045,35919,AP002
U0045,36762,AP000
U0045,37557,AP001
U0045,37820,OFF
U0045,37920,AP005
U0045,38214,AP003
U0045,39025,AP002
U0045,39137,AP006
U0045,39338,AP005
U0046,1691,AP031
U0046,2133,AP027
U0046,2588,AP013
U0046,3460,AP016
U0046,4140,OFF
U0046,4681,AP014
U0046,4904,AP016
U0046,5748,AP006
U0046,5948,AP019
U0046,6606,AP021
U0046,6883,AP012
U0046,7135,AP015
U0046,7485,AP012
U0046,7832,AP014
U0046,8335,AP013
U0046,9213,AP013
U0046,10089,AP013
U0046,10865,AP013
U0046,11115,AP013
U0046,11471,AP014
U0046,11824,AP012
U0046,12645,AP013
U0046,13357,AP012
U0046,14236,AP016
U0046,14669,AP014
U0046,15225,AP012
U0046,16062,AP012
U0046,16164,AP007
U0046,17025,OFF
U0046,17813,AP000
U0046,18002,AP002
U0046,18127,AP008
U0046,18371,AP003
U0046,19178,AP000
U0046,19400,AP005
U0046,19582,AP011
U0046,19930,AP000
U0046,20650,OFF
U0046,21497,AP004
U0046,21967,AP002
U0046,22810,AP002
U0046,23479,AP004
U0046,23985,AP000
U0046,24217,AP008
U0046,25018,AP001
U0046,25381,AP003
U0046,25488,OFF
U0046,25780,AP004
U0046,26014,AP000
U0046,26368,AP008
U0046,26604,AP004
U0046,27225,AP001
U0046,27475,AP002
U0046,27618,AP019
U0046,27885,AP002
U0046,28120,AP000
U0046,28433,AP022
U0046,28935,AP029
U0046,29784,AP028
U0046,30504,AP027
U0046,30943,AP028
U0046,31431,AP027
U0046,31674,AP031
U0046,31800,AP030
U0046,32163,AP030
U0046,32935,AP030
U0046,33322,OFF
U0046,33620,AP030
U0046,33773,AP027
U0046,34382,AP029
U0046,34877,AP030
U0046,35031,AP011
U0046,35294,AP027
U0046,35562,AP029
U0046,36459,AP029
U0046,36747,AP029
U0046,37133,AP031
U0046,37478,AP014
U0046,37971,AP029
U0046,38086,AP031
U0047,1092,AP001
U0047,1461,AP005
U0047,1863,AP002
U0047,2435,AP005
U0047,2757,AP002
U0047,2859,AP003
U0047,3119,AP004
U0047,3626,AP000
U0047,3782,AP000
U0047,4155,AP004
U0047,4555,AP000
U0047,5418,AP004
U0047,6294,AP005
U0047,7047,AP014
U0047,7839,OFF
U0047,8733,AP004
U0047,9446,AP002
U0047,9846,AP000
U0047,10195,AP001
U0047,10754,AP004
U0047,11394,AP002
U0047,11749,AP003
U0047,12418,AP004
U0047,12537,AP009
U0047,13207,AP001
U0047,13959,AP010
U0047,14541,AP001
U0047,15082,AP005
U0047,15795,AP004
U0047,16598,AP009
U0047,17134,AP010
U0047,17397,AP008
U0047,17757,AP011
U0047,18542,AP005
U0047,19149,AP006
U0047,19628,OFF
U0047,19780,AP010
U0047,20536,AP000
U0047,20676,AP007
U0047,21194,AP011
U0047,21549,AP010
U0047,22249,AP007
U0047,22493,AP009
U0047,22928,AP002
U0047,23699,AP008
U0047,24253,AP007
U0047,24498,AP010
U0047,25039,AP008
U0047,25482,AP008
U0047,26363,AP009
U0047,26839,AP008
U0047,27016,AP004
U0047,27172,AP015
U0047,27751,AP010
U0047,28407,AP007
U0047,29084,AP008
U0047,29648,AP008
U0047,29774,AP011
U0047,30487,AP006
U0047,30711,AP004
U0047,31423,AP007
U0047,31573,AP008
U0047,32170,AP000
U0047,32686,AP010
U0047,33014,AP011
U0047,33455,AP014
U0047,34197,AP006
U0047,34860,AP007
U0047,35155,OFF
U0047,35779,AP009
U0047,35888,AP001
U0047,36556,AP011
U0047,37244,AP012
U0047,37897,AP010
U0047,38643,AP013
U0047,39094,AP016
U0047,39465,AP006
U0047,39849,AP014
U0047,40472,AP006
U0047,40962,AP009
U0048,1047,AP026
U0048,1888,AP022
U0048,2718,AP011
U0048,3492,AP007
U0048,3805,AP014
U0048,4049,AP008
U0048,4153,AP010
U0048,4702,AP011
U0048,4962,AP002
U0048,5181,AP001
U0048,5800,AP009
U0048,6614,AP002
U0048,6761,AP011
U0048,7525,AP014
U0048,8313,AP006
U0048,9002,AP007
U0048,9094,AP005
U0048,9295,AP026
U0048,10182,AP008
U0048,10397,AP021
U0048,10622,AP006
U0048,11192,OFF
U0048,11336,AP006
U0048,11669,AP009
U0048,12315,AP016
U0048,13090,AP010
U0048,13796,AP011
U0048,14173,AP004
U0048,15003,AP011
U0048,15823,AP011
U0048,16032,OFF
U0048,16706,AP010
U0048,17451,AP011
U0048,17549,OFF
U0048,17674,AP008
U0048,18266,AP006
U0048,18691,OFF
U0048,19556,AP009
U0048,19799,AP007
U0048,20580,AP004
U0048,21268,OFF
U0048,21653,AP007
U0048,22294,AP012
U0048,23042,AP008
U0048,23320,AP010
U0048,24108,AP004
U0048,24365,AP004
U0048,24631,AP007
U0048,25302,AP010
U0048,25978,AP008
U0048,26305,AP015
U0048,26879,AP008
U0048,27565,AP007
U0048,28401,AP011
U0048,28981,AP010
U0048,29795,AP014
U0048,30253,AP014
U0048,31092,AP010
U0048,31580,AP016
U0048,31758,AP015
U0048,32323,AP011
U0048,32462,AP009
U0048,33169,OFF
U0048,33292,AP007
U0048,33791,OFF
U0048,34205,AP009
U0048,34996,OFF
U0048,35822,AP009
U0048,36174,AP006
U0048,36728,AP012
U0048,37184,OFF
U0048,37330,AP007
U0048,37802,AP009
U0048,38377,AP007
U0048,39063,AP008
U0048,39946,OFF
U0048,40268,AP009
U0048,41067,AP009
U0048,41625,AP007
U0048,42249,AP009
U0049,2374,AP031
U0049,2938,AP031
U0049,3143,AP019
U0049,3408,AP025
U0049,3990,AP027
U0049,4862,AP029
U0049,5702,AP027
U0049,6497,AP031
U0049,6787,AP031
U0049,6957,AP025
U0049,7373,AP029
U0049,7519,AP029
U0049,8238,AP030
U0049,8772,AP008
U0049,9104,AP028
U0049,9944,AP031
U0049,10668,AP029
U0049,10847,AP012
U0049,11114,AP024
U0049,11524,AP028
U0049,11945,AP029
U0049,12153,AP008
U0049,12401,AP004
U0049,12994,AP031
U0049,13682,AP024
U0049,14464,AP027
U0049,14897,AP025
U0049,15025,AP029
U0049,15171,AP022
U0049,15414,AP019
U0049,15708,AP015
U0049,15833,AP014
U0049,16636,AP017
U0049,17033,AP021
U0049,17420,AP016
U0049,17513,AP014
U0049,18048,OFF
U0049,18596,AP019
U0049,19266,OFF
U0049,19789,AP019
U0049,20001,OFF
U0049,20752,AP020
U0049,21584,AP017
U0049,22321,AP020
U0049,22684,AP019
U0049,23444,AP016
U0049,23792,AP020
U0049,24391,AP022
U0049,25117,OFF
U0049,25598,AP020
U0049,26067,AP016
U0049,26791,AP020
U0049,27686,AP015
U0049,28051,AP021
U0049,28517,AP019
U0049,29248,AP020
U0049,29761,AP031
U0049,30064,AP031
U0049,30711,OFF
U0049,31491,AP031
U0049,32204,AP004
U0049,32989,AP028
U0049,33648,AP031
U0049,34017,OFF
U0049,34193,AP029
U0049,35059,AP025
U0049,35813,OFF
U0049,35971,AP031
U0049,36104,AP028
U0049,36274,OFF
U0049,36588,AP028
U0049,36734,AP012
U0049,36867,AP029
U0049,37026,AP003
U0049,37231,AP025
U0049,37854,AP030
U0049,38354,AP031
U0049,38764,OFF
U0049,39563,OFF
U0049,40117,AP027
U0050,2186,AP012
U0050,2728,AP014
U0050,3003,AP012
U0050,3093,AP014
U0050,3493,AP016
U0050,3717,AP013
U0050,4523,AP016
U0050,5338,AP015
U0050,5927,AP014
U0050,6526,AP013
U0050,7182,AP007
U0050,7632,AP016
U0050,7829,AP014
U0050,8657,AP013
U0050,9536,AP012
U0050,9636,AP006
U0050,9915,AP020
U0050,10137,AP016
U0050,10893,AP015
U0050,11653,AP012
U0050,11794,AP017
U0050,12161,AP013
U0050,12521,AP010
U0050,13215,AP010
U0050,14076,AP013
U0050,14829,AP013
U0050,14999,AP020
U0050,15759,AP018
U0050,15978,AP015
U0050,16154,AP014
U0050,16338,AP019
U0050,16912,AP017
U0050,17620,AP026
U0050,18377,AP017
U0050,19040,AP008
U0050,19477,AP011
U0050,20104,AP015
U0050,20589,AP015
U0050,21043,OFF
U0050,21707,AP015
U0050,22228,AP015
U0050,22575,AP016
U0050,22728,AP011
U0050,23245,AP013
U0050,24050,AP009
U0050,24660,AP012
U0050,25392,AP006
U0050,25923,AP012
U0050,26279,AP010
U0050,26512,AP016
U0050,26700,AP021
U0050,27359,AP020
U0050,27700,AP015
U0050,28350,AP011
U0050,28696,AP013
U0050,29365,AP011
U0050,30103,AP012
U0050,30322,AP016
U0050,30988,AP015
U0050,31334,AP010
U0050,31974,AP020
U0050,32422,AP020
U0050,33304,AP015
U0050,33734,AP015
U0050,34623,AP008
U0050,35262,OFF
U0050,35489,AP016
U0050,36321,AP015
U0050,36720,AP014
U0050,37015,AP009
U0050,37833,AP015
U0050,38031,AP015
U0050,38881,AP013
U0050,38976,AP013
U0050,39277,AP015
U0050,39490,AP009
U0050,40272,OFF
U0050,40979,OFF
U0050,41832,OFF
U0050,42706,OFF
U0051,942,AP012
U0051,1542,AP013
U0051,1954,AP021
U0051,2179,OFF
U0051,2974,AP017
U0051,3489,AP029
U0051,3870,AP017
U0051,4053,AP021
U0051,4203,OFF
U0051,5021,AP017
U0051,5382,AP016
U0051,6114,AP015
U0051,6808,AP022
U0051,7189,OFF
U0051,7722,AP020
U0051,8268,AP019
U0051,8779,AP017
U0051,9229,AP021
U0051,9619,AP023
U0051,9982,AP019
U0051,10562,AP020
U0051,11381,AP024
U0051,11669,OFF
U0051,12240,AP020
U0051,12345,AP021
U0051,13238,AP021
U0051,14054,AP023
U0051,14771,AP017
U0051,15329,AP014
U0051,15600,AP017
U0051,16280,AP020
U0051,16531,AP017
U0051,16799,AP020
U0051,17153,AP019
U0051,17953,AP019
U0051,18516,AP013
U0051,19222,AP005
U0051,19882,AP022
U0051,20713,AP030
U0051,21209,AP025
U0051,21442,AP019
U0051,22088,AP019
U0051,22766,AP020
U0051,23095,AP017
U0051,23276,AP018
U0051,24148,AP025
U0051,24268,AP021
U0051,24579,AP013
U0051,25475,AP019
U0051,25663,OFF
U0051,25767,AP019
U0051,26156,AP017
U0051,26478,AP016
U0051,26605,AP025
U0051,27188,AP018
U0051,27612,OFF
U0051,28113,AP017
U0051,28909,AP021
U0051,29122,AP021
U0051,29386,AP020
U0051,30265,AP030
U0051,30755,AP016
U0051,31558,AP017
U0051,32159,AP021
U0051,32947,AP018
U0051,33846,AP018
U0051,34518,AP017
U0051,34991,AP020
U0051,35703,AP019
U0051,35920,AP021
U0051,36617,AP004
U0051,36983,AP018
U0051,37429,AP013
U0051,38116,AP023
U0051,38682,OFF
U0051,39429,AP021
U0051,40171,AP023
U0051,40633,AP018
U0051,41405,AP013
U0051,41884,AP023
U0052,3008,AP001
U0052,3233,AP007
U0052,3479,AP003
U0052,3684,AP009
U0052,3934,AP003
U0052,4708,AP005
U0052,5419,AP008
U0052,5603,AP005
U0052,6494,AP005
U0052,7315,AP005
U0052,7909,OFF
U0052,8278,AP000
U0052,8694,AP004
U0052,8929,AP008
U0052,9113,AP000
U0052,9916,AP002
U0052,10265,AP005
U0052,10543,OFF
U0052,11267,AP003
U0052,11490,OFF
U0052,11935,AP002
U0052,12393,AP004
U0052,12799,AP001
U0052,13093,AP002
U0052,13252,AP004
U0052,13654,OFF
U0052,13755,AP003
U0052,14230,AP019
U0052,15097,AP004
U0052,15764,AP021
U0052,15919,AP029
U0052,16525,OFF
U0052,17266,AP023
U0052,17909,AP024
U0052,18715,AP025
U0052,19284,AP018
U0052,19418,OFF
U0052,20183,AP024
U0052,20369,AP023
U0052,21019,AP026
U0052,21590,AP022
U0052,22102,AP024
U0052,22412,AP024
U0052,23118,AP022
U0052,23304,AP024
U0052,24033,AP025
U0052,24466,AP023
U0052,25086,AP026
U0052,25329,AP031
U0052,25809,AP029
U0052,26670,AP027
U0052,27487,AP026
U0052,28364,AP025
U0052,28476,AP026
U0052,29353,AP024
U0052,30021,AP020
U0052,30881,OFF
U0052,31728,AP024
U0052,32627,AP013
U0052,32746,AP022
U0052,33242,AP023
U0052,33415,AP023
U0052,33575,AP022
U0052,33872,AP027
U0052,34678,AP029
U0052,35541,AP023
U0052,36134,OFF
U0052,36238,AP022
U0052,36540,AP027
U0052,37348,AP026
U0052,37991,AP016
U0052,38634,AP025
U0052,38865,AP022
U0052,39701,AP021
U0052,40275,AP022
U0052,40580,AP023
U0052,41088,AP025
U0052,41477,AP025
U0052,41955,OFF
U0052,42402,OFF
U0053,3347,AP031
U0053,4220,AP013
U0053,4621,AP024
U0053,5365,AP018
U0053,5812,AP017
U0053,6153,AP018
U0053,6412,AP017
U0053,6865,AP022
U0053,7125,AP019
U0053,7401,AP016
U0053,7921,AP023
U0053,8164,AP019
U0053,8577,AP012
U0053,8897,AP019
U0053,9152,AP024
U0053,9355,AP021
U0053,10094,AP020
U0053,10185,AP001
U0053,10437,AP018
U0053,10613,AP013
U0053,11445,AP017
U0053,11922,AP018
U0053,12213,OFF
U0053,13079,AP018
U0053,13530,AP019
U0053,14326,AP019
U0053,15139,OFF
U0053,15879,OFF
U0053,16157,AP017
U0053,16544,AP017
U0053,16799,AP018
U0053,16918,AP025
U0053,17655,OFF
U0053,18020,AP018
U0053,18258,AP025
U0053,18397,AP019
U0053,18491,AP017
U0053,18973,AP020
U0053,19163,AP015
U0053,19635,AP020
U0053,19870,OFF
U0053,20385,AP018
U0053,20937,AP018
U0053,21277,AP019
U0053,21435,AP026
U0053,22000,OFF
U0053,22720,AP017
U0053,23558,AP012
U0053,23670,AP017
U0053,24109,AP018
U0053,24360,AP013
U0053,25074,AP013
U0053,25798,AP008
U0053,25948,AP018
U0053,26736,AP019
U0053,27470,AP020
U0053,28283,AP025
U0053,29166,AP017
U0053,29306,AP018
U0053,29509,AP019
U0053,29831,AP019
U0053,29975,AP022
U0053,30285,AP020
U0053,30922,AP018
U0053,31650,AP002
U0053,31825,AP021
U0053,32301,AP018
U0053,33194,AP021
U0053,33806,OFF
U0053,34536,AP021
U0053,35156,AP020
U0053,35577,AP012
U0053,36381,AP019
U0053,36737,AP017
U0053,37100,AP019
U0053,37570,AP017
U0053,37783,AP019
U0053,37993,AP026
U0053,38849,AP019
U0053,38958,AP020
U0054,2128,AP007
U0054,2632,AP011
U0054,3203,AP017
U0054,3354,AP020
U0054,3801,AP021
U0054,4266,AP007
U0054,4652,AP020
U0054,4822,OFF
U0054,5594,AP021
U0054,5882,AP018
U0054,6407,AP021
U0054,6537,AP017
U0054,6809,AP021
U0054,7392,AP025
U0054,7989,AP020
U0054,8172,AP025
U0054,8287,AP021
U0054,8878,AP007
U0054,9463,AP015
U0054,10277,AP020
U0054,10371,AP026
U0054,11095,AP020
U0054,11678,AP019
U0054,12018,AP017
U0054,12778,AP021
U0054,12996,AP021
U0054,13127,AP017
U0054,13988,AP012
U0054,14408,AP018
U0054,15247,AP018
U0054,15399,AP012
U0054,16103,AP020
U0054,16564,AP016
U0054,17309,AP019
U0054,17938,AP021
U0054,18473,AP017
U0054,19155,AP007
U0054,19695,OFF
U0054,20436,AP021
U0054,20538,AP017
U0054,20990,AP020
U0054,21265,AP018
U0054,21923,AP026
U0054,22552,AP017
U0054,22667,AP019
U0054,23176,AP018
U0054,23755,AP016
U0054,24347,AP021
U0054,24935,AP021
U0054,25290,AP014
U0054,25665,AP017
U0054,26129,AP015
U0054,26256,AP019
U0054,27035,AP021
U0054,27769,AP020
U0054,28469,OFF
U0054,29335,AP020
U0054,30061,AP019
U0054,30482,AP019
U0054,31175,AP017
U0054,31798,AP019
U0054,32528,AP019
U0054,33019,AP020
U0054,33309,AP025
U0054,33680,AP016
U0054,33928,OFF
U0054,34411,AP019
U0054,34898,AP021
U0054,35285,AP017
U0054,35889,AP020
U0054,36180,AP019
U0054,36666,AP020
U0054,37393,AP020
U0054,37972,OFF
U0054,38456,AP019
U0054,38874,AP017
U0054,39229,AP029
U0054,39458,AP019
U0054,39708,AP029
U0054,39887,OFF
U0055,1968,AP008
U0055,2722,AP010
U0055,3025,AP010
U0055,3214,AP004
U0055,4054,AP010
U0055,4874,OFF
U0055,5668,AP010
U0055,6271,AP011
U0055,6730,AP010
U0055,7486,AP010
U0055,8353,AP004
U0055,8771,AP011
U0055,8943,AP010
U0055,9327,AP011
U0055,9439,AP010
U0055,10176,AP004
U0055,10938,AP015
U0055,11101,AP006
U0055,11568,AP014
U0055,12390,OFF
U0055,13271,AP008
U0055,13543,AP008
U0055,13954,AP006
U0055,14289,AP006
U0055,14860,AP008
U0055,15262,AP008
U0055,15631,AP012
U0055,16129,AP023
U0055,16249,AP008
U0055,16931,AP016
U0055,17697,AP001
U0055,17975,AP001
U0055,18722,AP001
U0055,19516,AP001
U0055,20323,AP000
U0055,20898,AP002
U0055,21596,AP013
U0055,22364,AP001
U0055,22851,AP005
U0055,22951,AP004
U0055,23792,AP007
U0055,24010,AP006
U0055,24587,AP004
U0055,25071,AP011
U0055,25258,OFF
U0055,25750,AP000
U0055,26618,AP001
U0055,27003,AP003
U0055,27537,AP001
U0055,27951,AP003
U0055,28265,AP004
U0055,28817,AP000
U0055,28994,AP002
U0055,29244,OFF
U0055,29969,AP003
U0055,30397,AP001
U0055,30852,OFF
U0055,31063,AP010
U0055,31383,AP011
U0055,31984,AP007
U0055,32582,AP008
U0055,33043,AP011
U0055,33195,AP008
U0055,33968,AP012
U0055,34247,AP015
U0055,35117,AP008
U0055,35675,AP011
U0055,35779,AP010
U0055,36515,AP000
U0055,36839,AP007
U0055,37398,AP009
U0055,37692,AP010
U0055,38389,AP005
U0055,38581,AP001
U0055,39173,OFF
U0055,39670,AP011
U0055,39960,AP025
U0055,40626,AP004
U0055,41266,AP006
U0055,41565,AP007
U0056,677,AP006
U0056,1435,AP003
U0056,2010,AP028
U0056,2681,AP030
U0056,3243,AP029
U0056,3682,AP030
U0056,4520,AP027
U0056,4636,AP028
U0056,5355,AP028
U0056,6068,AP026
U0056,6767,AP030
U0056,7159,AP031
U0056,7967,AP030
U0056,8466,AP027
U0056,8669,OFF
U0056,9212,AP030
U0056,9375,AP028
U0056,9536,AP027
U0056,9902,AP023
U0056,10409,AP029
U0056,11062,AP031
U0056,11519,AP027
U0056,12270,AP030
U0056,12952,OFF
U0056,13502,AP030
U0056,14121,AP022
U0056,14239,AP028
U0056,14743,AP026
U0056,15350,AP029
U0056,15909,AP024
U0056,16119,AP028
U0056,16936,OFF
U0056,17738,AP031
U0056,18037,AP031
U0056,18289,AP031
U0056,19087,AP026
U0056,19830,AP017
U0056,20043,AP030
U0056,20321,AP028
U0056,20675,AP027
U0056,21469,AP027
U0056,22101,AP030
U0056,22698,AP031
U0056,23169,AP029
U0056,23608,OFF
U0056,24448,AP030
U0056,24924,AP031
U0056,25742,AP028
U0056,26375,AP029
U0056,27012,AP023
U0056,27780,AP028
U0056,28020,AP031
U0056,28782,AP031
U0056,29234,AP030
U0056,29592,AP030
U0056,29855,AP030
U0056,30717,AP028
U0056,30924,AP027
U0056,31364,AP031
U0056,31773,OFF
U0056,32043,AP029
U0056,32241,AP029
U0056,32386,AP030
U0056,32594,AP028
U0056,33171,AP030
U0056,33539,AP029
U0056,34378,AP031
U0056,35052,AP031
U0056,35881,AP031
U0056,36506,AP023
U0056,36819,AP031
U0056,36952,AP030
U0056,37261,AP029
U0056,38074,AP028
U0056,38464,AP022
U0056,39249,AP007
U0056,39347,AP027
U0056,39458,AP027
U0056,40304,AP027
U0056,40487,AP031
U0057,1786,AP017
U0057,2347,AP018
U0057,2499,AP017
U0057,2806,AP021
U0057,3515,AP018
U0057,4211,AP017
U0057,4764,AP019
U0057,5569,AP020
U0057,5676,AP019
U0057,6369,AP018
U0057,6883,AP018
U0057,7741,AP019
U0057,8433,AP017
U0057,8800,AP018
U0057,9024,AP017
U0057,9297,AP017
U0057,9944,AP010
U0057,10379,AP019
U0057,10977,AP021
U0057,11529,AP020
U0057,12390,AP017
U0057,12831,AP017
U0057,13026,AP017
U0057,13483,OFF
U0057,13783,AP021
U0057,13895,AP021
U0057,14326,AP013
U0057,15106,AP017
U0057,15745,AP019
U0057,15984,AP013
U0057,16722,AP015
U0057,17366,OFF
U0057,18081,AP016
U0057,18509,OFF
U0057,18949,AP015
U0057,19582,AP013
U0057,19674,AP014
U0057,20259,AP014
U0057,20764,AP020
U0057,21599,AP020
U0057,22393,AP014
U0057,23027,AP011
U0057,23673,AP017
U0057,24532,AP015
U0057,24731,AP012
U0057,24914,AP015
U0057,25353,AP031
U0057,26199,AP012
U0057,27079,AP012
U0057,27296,AP019
U0057,28102,AP012
U0057,28790,AP014
U0057,29640,AP013
U0057,29886,AP019
U0057,30015,AP016
U0057,30914,AP014
U0057,31317,OFF
U0057,31507,AP012
U0057,32034,AP017
U0057,32799,AP008
U0057,33643,AP015
U0057,34232,OFF
U0057,34466,AP015
U0057,34912,AP021
U0057,35362,AP014
U0057,35587,AP013
U0057,35740,AP013
U0057,36196,AP018
U0057,36853,AP016
U0057,37721,AP016
U0057,37829,AP018
U0057,37920,AP016
U0057,38568,AP018
U0057,38719,AP006
U0057,38823,AP012
U0057,39662,AP015
U0057,39855,AP008
U0057,40222,AP014
U0057,40630,AP019
U0057,40798,AP017
U0058,642,AP007
U0058,1294,AP009
U0058,1823,AP023
U0058,2343,AP025
U0058,3095,AP026
U0058,3580,AP023
U0058,4438,AP031
U0058,4800,AP024
U0058,5614,AP027
U0058,6048,AP023
U0058,6647,AP023
U0058,7515,AP022
U0058,8280,AP026
U0058,8402,AP022
U0058,9263,AP031
U0058,9984,AP022
U0058,10869,AP027
U0058,11760,AP027
U0058,12392,AP023
U0058,12799,AP025
U0058,13210,AP017
U0058,14093,AP017
U0058,14948,OFF
U0058,15448,AP023
U0058,16235,AP025
U0058,16662,AP025
U0058,17171,AP021
U0058,17982,AP020
U0058,18671,AP018
U0058,19250,AP005
U0058,19344,AP005
U0058,19913,AP000
U0058,20502,OFF
U0058,20730,AP005
U0058,21551,AP004
U0058,22167,AP002
U0058,23015,AP005
U0058,23241,AP003
U0058,23339,AP003
U0058,24176,AP014
U0058,24682,AP004
U0058,25191,OFF
U0058,25323,AP004
U0058,25713,AP005
U0058,25883,AP000
U0058,26027,AP004
U0058,26290,AP007
U0058,27145,AP003
U0058,27583,AP001
U0058,28406,AP003
U0058,28522,AP002
U0058,29172,AP004
U0058,30041,AP005
U0058,30747,AP005
U0058,30891,OFF
U0058,31391,AP003
U0058,31930,AP002
U0058,32140,AP001
U0058,32311,AP005
U0058,32694,AP004
U0058,33319,AP004
U0058,34201,AP000
U0058,34766,AP002
U0058,35010,AP007
U0058,35672,AP000
U0058,36204,AP001
U0058,36351,AP005
U0058,36458,AP005
U0058,36718,OFF
U0058,37338,AP004
U0058,38142,OFF
U0058,38842,AP003
U0058,39549,AP006
U0058,39651,AP009
U0058,40041,AP003
U0058,40239,AP005
U0058,40515,AP004
U0058,40766,AP003
U0058,41117,AP000
U0058,41833,AP005
U0059,799,AP030
U0059,1431,AP028
U0059,1802,OFF
U0059,2682,AP031
U0059,2990,AP027
U0059,3778,AP028
U0059,4453,AP029
U0059,5211,OFF
U0059,5831,AP029
U0059,6452,AP027
U0059,6643,AP028
U0059,7146,AP025
U0059,7624,AP030
U0059,8053,AP025
U0059,8811,AP027
U0059,9674,AP031
U0059,10379,AP030
U0059,11204,AP030
U0059,11857,AP031
U0059,12204,AP028
U0059,12363,OFF
U0059,12532,AP030
U0059,13021,AP030
U0059,13627,AP030
U0059,13891,AP029
U0059,14244,AP027
U0059,14690,AP029
U0059,15191,AP031
U0059,15900,AP026
U0059,16076,AP007
U0059,16525,AP014
U0059,16855,AP021
U0059,17564,AP016
U0059,18067,AP014
U0059,18801,AP009
U0059,19145,AP020
U0059,19928,AP013
U0059,20281,OFF
U0059,20463,AP015
U0059,21198,AP016
U0059,21508,AP017
U0059,21773,AP015
U0059,22418,AP012
U0059,23221,AP009
U0059,23474,AP014
U0059,23706,OFF
U0059,24274,AP016
U0059,24996,OFF
U0059,25539,AP012
U0059,25660,OFF
U0059,25930,AP016
U0059,26104,OFF
U0059,26404,AP016
U0059,27245,OFF
U0059,28010,AP014
U0059,28146,OFF
U0059,28436,AP004
U0059,28756,AP001
U0059,29173,AP001
U0059,29468,AP004
U0059,30222,AP002
U0059,30969,AP001
U0059,31816,AP004
U0059,32605,AP013
U0059,32853,AP005
U0059,33477,AP003
U0059,34359,OFF
U0059,34550,AP002
U0059,35343,AP004
U0059,35434,AP003
U0059,35598,AP002
U0059,35795,AP004
U0059,36019,AP003
U0059,36778,AP008
U0059,37197,OFF
U0059,37336,AP004
U0059,38203,AP002
U0059,38704,AP010
U0059,39485,AP001
U0059,40049,AP004
U0060,1263,AP026
U0060,1825,AP020
U0060,2263,AP021
U0060,2510,AP027
U0060,2896,AP024
U0060,3455,AP008
U0060,3973,AP022
U0060,4181,AP024
U0060,4322,AP016
U0060,5086,AP023
U0060,5318,AP023
U0060,5680,AP024
U0060,6500,AP028
U0060,6831,AP024
U0060,7130,AP029
U0060,7431,AP026
U0060,8044,AP023
U0060,8754,AP029
U0060,8998,AP025
U0060,9115,AP028
U0060,9611,AP002
U0060,10446,AP025
U0060,11267,OFF
U0060,12022,AP022
U0060,12253,AP022
U0060,12802,AP021
U0060,13601,OFF
U0060,13973,AP025
U0060,14617,AP026
U0060,14920,AP025
U0060,15482,AP008
U0060,16266,AP024
U0060,16956,AP026
U0060,17554,AP025
U0060,18427,AP030
U0060,18823,AP023
U0060,19085,AP022
U0060,19309,AP012
U0060,19804,AP024
U0060,20303,AP026
U0060,20639,AP025
U0060,21212,AP027
U0060,22096,OFF
U0060,22876,AP024
U0060,23520,AP023
U0060,23702,AP023
U0060,24576,AP021
U0060,24840,AP017
U0060,25161,AP013
U0060,25383,AP025
U0060,26262,AP022
U0060,26902,AP019
U0060,27030,AP024
U0060,27793,AP025
U0060,28123,AP026
U0060,28514,AP024
U0060,28887,AP029
U0060,29531,AP026
U0060,29908,AP020
U0060,30278,AP026
U0060,30477,AP031
U0060,30817,OFF
U0060,31354,AP024
U0060,32223,AP022
U0060,32730,AP023
U0060,33354,AP026
U0060,34224,AP018
U0060,34679,AP025
U0060,35070,AP022
U0060,35552,AP017
U0060,35829,AP022
U0060,36326,AP025
U0060,37203,AP022
U0060,37890,AP026
U0060,38170,AP031
U0060,39012,AP031
U0060,39508,AP024
U0060,40358,AP030
U0060,41035,AP023
U0060,41827,AP025
U0061,1132,AP018
U0061,1559,AP015
U0061,1737,AP019
U0061,1966,OFF
U0061,2106,AP019
U0061,2633,AP017
U0061,3326,AP020
U0061,3928,AP025
U0061,4378,AP012
U0061,4724,AP012
U0061,5323,AP017
U0061,6009,AP021
U0061,6315,AP023
U0061,6904,AP018
U0061,7413,AP017
U0061,7800,AP025
U0061,8172,AP013
U0061,8801,AP017
